id	chrom	start_pos	end_pos	size	gc_content
270	seq1	42040	42046	6	0.6666666666666667
271	seq1	42046	42241	195	0.7692307692307692
272	seq1	42241	42256	15	0.6666666666666667
273	seq1	42256	42263	7	0.7142857142857143
274	seq1	42263	42267	4	0.5
275	seq1	42267	42284	17	0.7058823529411765
276	seq1	42284	42291	7	0.7142857142857143
277	seq1	42291	42428	137	0.6715328467153284
278	seq1	42428	42461	33	0.6666666666666667
279	seq1	42461	42500	39	0.6923076923076923
280	seq1	42500	42554	54	0.5925925925925926
281	seq1	42554	42587	33	0.6666666666666667
282	seq1	42587	42626	39	0.6923076923076923
283	seq1	42626	42643	17	0.8823529411764706
284	seq1	42643	42890	247	0.7165991902834008
285	seq1	42890	42912	22	0.40909090909090906
286	seq1	42912	43016	104	0.673076923076923
287	seq1	43016	43028	12	0.75
288	seq1	43028	43094	66	0.6515151515151516
289	seq1	43094	43502	408	0.5931372549019608
290	seq1	43502	43575	73	0.6575342465753425
291	seq1	43575	43815	240	0.6208333333333333
292	seq1	43815	43992	177	0.615819209039548
293	seq1	43992	44216	224	0.7098214285714286
294	seq1	44216	44222	6	0.6666666666666667
295	seq1	44222	44461	239	0.690376569037657
296	seq1	44461	44486	25	0.68
297	seq1	44486	44568	82	0.6097560975609756
298	seq1	44568	44707	139	0.5323741007194245
299	seq1	44707	44856	149	0.5503355704697986
300	seq1	44856	44869	13	0.5384615384615384
301	seq1	44869	44905	36	0.5277777777777778
302	seq1	44905	45524	619	0.5250403877221325
303	seq1	45524	45583	59	0.576271186440678
304	seq1	45583	45635	52	0.5384615384615384
305	seq1	45635	46018	383	0.5352480417754569
306	seq1	46018	46082	64	0.65625
307	seq1	46082	46352	270	0.537037037037037
308	seq1	46352	46413	61	0.5901639344262295
309	seq1	46413	46491	78	0.576923076923077
310	seq1	46491	46503	12	0.41666666666666663
311	seq1	46503	46572	69	0.6086956521739131
312	seq1	46572	46634	62	0.6451612903225806
313	seq1	46634	46939	305	0.6950819672131148
314	seq1	46939	47065	126	0.753968253968254
315	seq1	47065	47153	88	0.7727272727272727
316	seq1	47153	47289	136	0.676470588235294
317	seq1	47289	47295	6	0.6666666666666667
318	seq1	47295	47307	12	0.75
319	seq1	47307	47680	373	0.6193029490616622
320	seq1	47680	47826	146	0.5684931506849314
321	seq1	47826	47868	42	0.4761904761904762
322	seq1	47868	48907	1039	0.5640038498556305
323	seq1	48907	48930	23	0.4782608695652174
324	seq1	48930	49110	180	0.7166666666666667
325	seq1	49110	49205	95	0.7157894736842105
326	seq1	49205	49209	4	0.5
327	seq1	49209	49400	191	0.6910994764397905
328	seq1	49400	49657	257	0.5408560311284046
329	seq1	49657	49846	189	0.6137566137566137
330	seq1	49846	50273	427	0.5480093676814988
331	seq1	50273	50324	51	0.6078431372549019
332	seq1	50324	50334	10	0.4
333	seq1	50334	50368	34	0.4411764705882353
334	seq1	50368	51016	648	0.5848765432098765
335	seq1	51016	51446	430	0.5813953488372092
336	seq1	51446	52043	597	0.5226130653266332
337	seq1	52043	52144	101	0.5247524752475248
338	seq1	52144	52222	78	0.5512820512820513
339	seq1	52222	52255	33	0.48484848484848486
340	seq1	52255	52295	40	0.55
341	seq1	52295	52390	95	0.5473684210526316
342	seq1	52390	52472	82	0.548780487804878
343	seq1	52472	52571	99	0.5656565656565656
344	seq1	52571	52627	56	0.5178571428571428
345	seq1	52627	52642	15	0.6
346	seq1	52642	52942	300	0.5466666666666666
347	seq1	52942	53185	243	0.5390946502057613
348	seq1	53185	53290	105	0.638095238095238
349	seq1	53290	53432	142	0.4859154929577465
350	seq1	53432	53563	131	0.5114503816793893
351	seq1	53563	53692	129	0.5658914728682171
352	seq1	53692	53738	46	0.4782608695652174
353	seq1	53738	54064	326	0.5736196319018405
354	seq1	54064	54113	49	0.3877551020408163
355	seq1	54113	54235	122	0.6147540983606558
356	seq1	54235	54367	132	0.5378787878787878
357	seq1	54367	54406	39	0.5641025641025641
358	seq1	54406	54637	231	0.5541125541125541
359	seq1	54637	54752	115	0.5217391304347826
360	seq1	54752	54767	15	0.4666666666666666
361	seq1	54767	54817	50	0.48
362	seq1	54817	55325	508	0.5255905511811023
363	seq1	55325	55439	114	0.5789473684210527
364	seq1	55439	55484	45	0.5777777777777778
365	seq1	55484	56090	606	0.5594059405940593
366	seq1	56090	56483	393	0.6208651399491094
367	seq1	56483	56513	30	0.5333333333333333
368	seq1	56513	56578	65	0.6
369	seq1	56578	56751	173	0.7225433526011561
370	seq1	56751	56788	37	0.6216216216216216
371	seq1	56788	56882	94	0.7978723404255319
372	seq1	56882	56938	56	0.8214285714285714
373	seq1	56938	56987	49	0.6938775510204082
374	seq1	56987	57031	44	0.6590909090909091
375	seq1	57031	57055	24	0.8333333333333333
376	seq1	57055	57064	9	0.6666666666666667
377	seq1	57064	57086	22	0.5909090909090909
378	seq1	57086	57113	27	0.5925925925925926
379	seq1	57113	57124	11	0.6363636363636364
380	seq1	57124	57143	19	0.631578947368421
381	seq1	57143	57147	4	0.5
382	seq1	57147	57159	12	0.6666666666666667
383	seq1	57159	57186	27	0.6666666666666667
384	seq1	57186	57190	4	0.5
385	seq1	57190	57561	371	0.7169811320754716
386	seq1	57561	57809	248	0.4959677419354838
387	seq1	57809	57845	36	0.36111111111111116
388	seq1	57845	57857	12	0.5833333333333334
389	seq1	57857	57874	17	0.411764705882353
390	seq1	57874	58334	460	0.5891304347826086
391	seq1	58334	58735	401	0.6159600997506235
392	seq1	58735	58775	40	0.625
393	seq1	58775	58799	24	0.7083333333333333
394	seq1	58799	58968	169	0.7514792899408285
395	seq1	58968	58972	4	0.5
396	seq1	58972	59120	148	0.7297297297297297
397	seq1	59120	59182	62	0.5806451612903225
398	seq1	59182	59265	83	0.5783132530120482
399	seq1	59265	59302	37	0.7297297297297297
400	seq1	59302	59314	12	0.6666666666666667
401	seq1	59314	59449	135	0.6148148148148148
402	seq1	59449	59506	57	0.5614035087719298
403	seq1	59506	59690	184	0.657608695652174
404	seq1	59690	59746	56	0.6428571428571429
405	seq1	59746	59794	48	0.5833333333333334
406	seq1	59794	59824	30	0.5666666666666667
407	seq1	59824	59878	54	0.5555555555555556
408	seq1	59878	59930	52	0.6153846153846154
409	seq1	59930	60000	70	0.657142857142857
1	seq2	0	228	228	0.5745614035087719
2	seq2	228	248	20	0.7
3	seq2	248	263	15	0.5333333333333333
4	seq2	263	281	18	0.4444444444444444
5	seq2	281	544	263	0.6121673003802282
6	seq2	544	781	237	0.7341772151898733
7	seq2	781	814	33	0.5454545454545454
8	seq2	814	890	76	0.6447368421052632
9	seq2	890	982	92	0.6086956521739131
10	seq2	982	1054	72	0.6527777777777777
11	seq2	1054	1186	132	0.6212121212121212
12	seq2	1186	1423	237	0.6075949367088608
13	seq2	1423	1537	114	0.5526315789473685
14	seq2	1537	1624	87	0.4942528735632184
15	seq2	1624	1825	201	0.5373134328358209
16	seq2	1825	1966	141	0.48936170212765956
17	seq2	1966	2144	178	0.5393258426966292
18	seq2	2144	2202	58	0.5172413793103449
19	seq2	2202	3298	1096	0.5045620437956204
20	seq2	3298	3302	4	0.5
21	seq2	3302	3485	183	0.4918032786885246
22	seq2	3485	3675	190	0.5210526315789474
23	seq2	3675	4011	336	0.45535714285714285
24	seq2	4011	4286	275	0.43272727272727274
25	seq2	4286	4457	171	0.46783625730994155
26	seq2	4457	4515	58	0.5344827586206897
27	seq2	4515	4658	143	0.4755244755244755
28	seq2	4658	4812	154	0.4935064935064935
29	seq2	4812	5412	600	0.45166666666666666
30	seq2	5412	5426	14	0.42857142857142855
31	seq2	5426	5567	141	0.5319148936170213
32	seq2	5567	5571	4	0.5
33	seq2	5571	5603	32	0.34375
34	seq2	5603	5649	46	0.5217391304347826
35	seq2	5649	5750	101	0.4554455445544554
36	seq2	5750	5995	245	0.5265306122448979
37	seq2	5995	6028	33	0.5454545454545454
38	seq2	6028	6080	52	0.6538461538461539
39	seq2	6080	6503	423	0.6548463356973996
40	seq2	6503	6512	9	0.5555555555555556
41	seq2	6512	6858	346	0.6965317919075145
42	seq2	6858	6866	8	0.5
43	seq2	6866	7048	182	0.6428571428571429
44	seq2	7048	7266	218	0.5596330275229358
45	seq2	7266	7283	17	0.411764705882353
46	seq2	7283	7324	41	0.5365853658536586
47	seq2	7324	7386	62	0.46774193548387094
48	seq2	7386	7571	185	0.4162162162162162
49	seq2	7571	8102	531	0.5630885122410546
50	seq2	8102	8312	210	0.5904761904761905
51	seq2	8312	8326	14	0.7142857142857143
52	seq2	8326	8507	181	0.585635359116022
53	seq2	8507	8882	375	0.672
54	seq2	8882	8911	29	0.6206896551724138
55	seq2	8911	9299	388	0.5876288659793815
56	seq2	9299	9336	37	0.6216216216216216
57	seq2	9336	9344	8	0.75
58	seq2	9344	9399	55	0.4727272727272727
59	seq2	9399	9455	56	0.6607142857142857
60	seq2	9455	9592	137	0.5693430656934306
61	seq2	9592	9666	74	0.6486486486486487
62	seq2	9666	9718	52	0.5961538461538461
63	seq2	9718	9734	16	0.4375
64	seq2	9734	9764	30	0.5333333333333333
65	seq2	9764	9914	150	0.5733333333333334
66	seq2	9914	10334	420	0.5666666666666667
67	seq2	10334	10447	113	0.6194690265486726
68	seq2	10447	10451	4	0.5
69	seq2	10451	10483	32	0.59375
70	seq2	10483	10730	247	0.6437246963562753
71	seq2	10730	10739	9	0.4444444444444444
72	seq2	10739	11027	288	0.5729166666666666
73	seq2	11027	11031	4	0.5
74	seq2	11031	11202	171	0.5847953216374269
75	seq2	11202	11523	321	0.6199376947040498
76	seq2	11523	11532	9	0.6666666666666667
77	seq2	11532	11536	4	0.5
78	seq2	11536	11573	37	0.5135135135135136
79	seq2	11573	11755	182	0.6923076923076923
80	seq2	11755	12066	311	0.6302250803858521
81	seq2	12066	12098	32	0.59375
82	seq2	12098	12252	154	0.6363636363636364
83	seq2	12252	12383	131	0.5267175572519084
84	seq2	12383	12438	55	0.6181818181818182
85	seq2	12438	12470	32	0.40625
86	seq2	12470	12605	135	0.5259259259259259
87	seq2	12605	12624	19	0.631578947368421
88	seq2	12624	12798	174	0.5402298850574713
89	seq2	12798	13005	207	0.5169082125603864
90	seq2	13005	13296	291	0.5910652920962199
91	seq2	13296	13340	44	0.5227272727272727
92	seq2	13340	13371	31	0.5161290322580645
93	seq2	13371	13435	64	0.5625
94	seq2	13435	13454	19	0.5263157894736842
95	seq2	13454	13510	56	0.5178571428571428
96	seq2	13510	13806	296	0.6351351351351352
97	seq2	13806	13892	86	0.8255813953488372
98	seq2	13892	13957	65	0.8153846153846154
99	seq2	13957	13964	7	0.5714285714285715
100	seq2	13964	13984	20	0.7
101	seq2	13984	13991	7	0.5714285714285715
102	seq2	13991	13998	7	0.5714285714285715
103	seq2	13998	14018	20	0.7
104	seq2	14018	14025	7	0.5714285714285715
105	seq2	14025	14045	20	0.7
106	seq2	14045	14052	7	0.5714285714285715
107	seq2	14052	14059	7	0.5714285714285715
108	seq2	14059	14079	20	0.7
109	seq2	14079	14086	7	0.5714285714285715
110	seq2	14086	14106	20	0.7
111	seq2	14106	14133	27	0.6666666666666667
112	seq2	14133	14153	20	0.7
113	seq2	14153	14160	7	0.5714285714285715
114	seq2	14160	14174	14	0.6428571428571429
115	seq2	14174	14194	20	0.7
116	seq2	14194	14221	27	0.7037037037037037
117	seq2	14221	14241	20	0.7
118	seq2	14241	14248	7	0.5714285714285715
119	seq2	14248	14268	20	0.7
120	seq2	14268	14275	7	0.5714285714285715
121	seq2	14275	14289	14	0.6428571428571429
122	seq2	14289	14311	22	0.7272727272727273
123	seq2	14311	14315	4	0.5
124	seq2	14315	14332	17	0.7058823529411765
125	seq2	14332	14336	4	0.5
126	seq2	14336	14564	228	0.7763157894736843
127	seq2	14564	14816	252	0.623015873015873
128	seq2	14816	14820	4	0.5
129	seq2	14820	14831	11	0.5454545454545454
130	seq2	14831	14946	115	0.591304347826087
131	seq2	14946	15158	212	0.5801886792452831
132	seq2	15158	15313	155	0.5741935483870968
133	seq2	15313	15655	342	0.5175438596491229
134	seq2	15655	15774	119	0.5294117647058824
135	seq2	15774	15950	176	0.6420454545454546
136	seq2	15950	16037	87	0.6206896551724138
137	seq2	16037	16063	26	0.6538461538461539
138	seq2	16063	16604	541	0.6506469500924215
139	seq2	16604	17181	577	0.6568457538994801
140	seq2	17181	17318	137	0.6058394160583941
141	seq2	17318	17379	61	0.5573770491803279
142	seq2	17379	17393	14	0.5714285714285715
143	seq2	17393	17471	78	0.6282051282051282
144	seq2	17471	17829	358	0.5391061452513967
145	seq2	17829	17940	111	0.5945945945945946
146	seq2	17940	18237	297	0.5117845117845118
147	seq2	18237	18375	138	0.6014492753623188
148	seq2	18375	18492	117	0.5384615384615384
149	seq2	18492	18497	5	0.6
150	seq2	18497	18613	116	0.5689655172413793
151	seq2	18613	18687	74	0.6081081081081081
152	seq2	18687	18717	30	0.6666666666666667
153	seq2	18717	18863	146	0.5684931506849314
154	seq2	18863	19583	720	0.5569444444444445
155	seq2	19583	20000	417	0.5347721822541966
